Order,LotArea,Alley,LotConfig,OverallQual,OverallCond,YearBuilt,YearRemod,Foundation,BsmtFin,BsmtUnf,AC,GrLivArea,HalfBath,FullBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageFinish,GarageCars,GarageArea,WoodDeckSF,PorchSF,YrSold,SalePrice
2453,10120,no,Inside,8,5,1994,1994,PConc,740,425,Y,2526,1,3,4,Gd,8,1,RFn,3,844,309,78,2006,290000
2454,12585,no,Inside,8,5,1993,1993,PConc,1286,0,Y,2799,1,3,3,Gd,8,1,Fin,3,704,432,136,2006,315000
2455,12447,no,Inside,8,5,2005,2006,PConc,0,1100,Y,1964,1,2,3,Gd,8,1,Fin,2,760,200,70,2006,252000
2456,15218,no,CulDSac,8,5,2006,2006,PConc,1562,108,Y,1670,1,3,2,Gd,6,1,RFn,3,928,0,440,2006,336820
2457,20896,no,CulDSac,8,5,2005,2006,PConc,1721,356,Y,2097,1,2,1,Ex,8,1,Fin,3,1134,192,267,2006,423000
2458,10182,no,CulDSac,8,5,2006,2006,PConc,1220,440,Y,1660,0,3,3,Gd,8,1,RFn,2,500,322,50,2006,290000
2459,8688,no,Inside,7,5,2005,2005,PConc,0,1616,Y,1616,0,2,3,Gd,7,0,RFn,3,834,208,59,2006,232000
2460,10936,no,Corner,8,5,2006,2006,PConc,0,1504,Y,1504,0,2,3,Gd,7,0,Fin,2,510,144,0,2006,199000
2461,8640,no,Inside,8,5,2006,2006,PConc,24,1254,Y,1278,0,2,2,Gd,5,0,RFn,2,584,0,60,2006,198600
2462,13162,no,Corner,9,5,2006,2006,PConc,1836,200,Y,2640,1,4,3,Ex,11,1,RFn,3,792,0,265,2006,405749
2463,11216,no,Inside,8,5,2006,2006,PConc,0,1489,Y,1489,0,2,3,Gd,7,1,RFn,2,776,0,140,2006,232600
2464,10728,no,Inside,8,5,2006,2006,PConc,0,1095,Y,1939,1,2,3,Gd,8,1,RFn,3,1053,192,51,2006,266000
2465,8125,no,Inside,7,5,2005,2006,PConc,0,756,Y,1553,1,2,3,Gd,6,0,RFn,2,615,0,45,2006,186500
2466,8125,no,Inside,6,5,2005,2005,PConc,0,858,Y,1716,1,2,3,Gd,7,0,RFn,2,615,0,53,2006,200825
2467,8125,no,Inside,7,5,2006,2006,PConc,0,770,Y,1576,1,2,3,Gd,6,0,RFn,2,614,0,50,2006,197000
2468,7200,yes,Inside,6,5,2006,2006,PConc,905,357,Y,1262,0,2,2,Gd,5,0,Fin,2,572,0,120,2006,185000
2469,7500,yes,Inside,7,5,2005,2005,PConc,0,1257,Y,1266,0,2,3,Gd,6,1,Unf,2,453,38,144,2006,176000
2470,7200,yes,Inside,7,5,2006,2006,PConc,0,1293,Y,1301,0,3,2,Gd,5,1,RFn,2,572,216,121,2006,187750
2471,7733,no,Inside,6,5,2005,2005,PConc,24,1118,Y,1142,1,1,3,Gd,5,0,NA,0,0,4,50,2006,139500
2472,11024,no,Corner,7,5,2005,2006,PConc,0,1400,Y,1400,0,2,3,Gd,6,0,RFn,2,612,144,55,2006,186800
2473,13072,no,Inside,6,5,2005,2006,PConc,0,1131,Y,1131,1,1,3,Gd,6,0,NA,0,0,0,39,2006,132000
2474,13072,no,Inside,6,5,2005,2005,PConc,0,1141,Y,1141,1,1,3,TA,6,0,Unf,2,484,0,0,2006,142500
2475,13072,no,Inside,6,5,2004,2004,PConc,941,217,Y,1158,1,2,3,Gd,5,0,Unf,2,576,0,50,2006,158000
2476,7800,no,Inside,7,5,2005,2005,PConc,0,891,Y,1686,1,2,3,Gd,8,0,Fin,2,462,144,101,2006,184000
2477,7632,no,Inside,7,5,2005,2005,PConc,0,784,Y,1585,1,2,3,Gd,7,0,RFn,2,449,100,77,2006,184900
2478,8304,no,Inside,6,5,1997,1998,PConc,0,941,Y,1837,1,2,3,TA,7,0,RFn,2,688,150,165,2006,187000
2479,7153,no,Inside,6,5,1992,1992,PConc,387,374,Y,1603,1,2,3,Gd,7,0,RFn,2,484,0,124,2006,175900
2480,9370,no,Inside,6,5,1992,1993,PConc,758,78,Y,1731,1,3,3,Gd,7,0,RFn,2,462,307,309,2006,248500
2483,9019,no,Inside,6,5,1994,1994,PConc,274,362,Y,1320,1,2,3,Gd,6,0,Fin,2,472,0,40,2006,150000
2484,8900,no,Inside,4,4,1966,1966,CBlock,1056,0,Y,1056,0,2,2,TA,5,0,Unf,1,384,0,42,2006,107000
2485,7800,no,Corner,5,5,1965,1965,CBlock,641,187,Y,965,0,2,3,TA,6,0,Unf,1,300,421,0,2006,119900
2486,9100,no,Inside,5,4,1962,1962,CBlock,36,952,Y,988,0,2,3,TA,6,0,Unf,2,624,0,0,2006,129500
2489,9240,no,Inside,5,6,1962,2002,CBlock,612,252,Y,1211,0,1,2,TA,6,1,Unf,2,576,161,0,2006,144000
2490,8471,no,Corner,6,7,1977,1995,CBlock,506,0,Y,1212,0,2,3,TA,6,1,Unf,2,492,292,12,2006,151000
2491,9308,no,CulDSac,5,5,1965,1965,CBlock,554,430,Y,984,0,1,3,TA,5,0,Unf,1,310,0,0,2006,126000
2492,8450,no,Inside,5,6,1968,1968,CBlock,432,450,Y,909,0,1,3,TA,5,0,Unf,1,294,0,155,2006,116000
2493,8638,no,Inside,5,6,1963,1963,PConc,181,744,Y,925,0,2,2,TA,5,0,Unf,2,484,203,74,2006,133500
2494,13052,no,CulDSac,5,6,1965,1965,CBlock,712,312,Y,1024,1,1,3,TA,5,0,Unf,1,308,0,0,2006,120875
2495,13526,no,CulDSac,5,6,1965,1965,CBlock,935,0,Y,935,0,2,3,TA,5,0,Unf,1,288,180,0,2006,137000
2496,8020,no,Inside,5,6,1964,1964,CBlock,644,268,N,912,0,1,3,TA,6,0,NA,0,0,0,0,2006,124000
2497,6993,no,Inside,5,7,1961,1994,CBlock,465,447,Y,1236,0,1,3,TA,6,1,Unf,1,288,0,0,2006,135000
2498,8789,no,Inside,5,6,1967,1967,CBlock,659,253,Y,941,0,1,3,TA,6,1,Unf,1,288,64,0,2006,129200
2499,14330,no,Corner,7,4,1974,1974,CBlock,1520,228,Y,2646,2,3,3,Gd,9,4,RFn,2,550,641,100,2006,260000
2500,16059,no,Corner,8,5,1991,1992,CBlock,0,1288,Y,2417,1,2,4,Gd,9,1,Unf,2,462,127,82,2006,260000
2501,11025,no,Inside,8,5,1992,1993,PConc,1118,216,Y,2826,1,3,3,Gd,9,3,RFn,3,888,177,394,2006,334000
2502,14541,no,Corner,8,7,1993,1993,PConc,1012,326,Y,2520,1,3,5,Gd,10,1,RFn,3,796,209,55,2006,310000
2503,13346,no,CulDSac,7,5,1992,2000,PConc,728,367,Y,2295,1,3,4,Gd,9,1,RFn,2,590,0,40,2006,268000
2504,12461,no,Corner,8,5,1994,1995,PConc,1456,168,Y,1624,0,3,2,Gd,5,1,RFn,3,757,0,306,2006,262000
2515,8314,yes,Corner,7,5,1997,1998,PConc,0,569,Y,1694,1,2,3,Gd,6,1,Unf,1,434,0,492,2006,200000
2516,7180,yes,Inside,8,5,2001,2002,PConc,0,1568,Y,1568,0,2,3,Gd,6,1,RFn,2,564,0,266,2006,221000
2518,11250,no,Inside,6,6,1977,1977,CBlock,767,441,Y,1208,1,2,3,TA,6,1,RFn,2,546,198,42,2006,165000
2523,50271,no,Inside,9,5,1981,1987,CBlock,1810,32,Y,1842,1,2,0,Gd,5,1,Fin,3,894,857,72,2006,385000
2525,10192,no,Inside,7,6,1968,1992,CBlock,0,570,Y,1920,0,3,4,Gd,8,1,RFn,2,487,0,98,2006,170000
2526,20781,no,CulDSac,7,7,1968,2003,CBlock,365,1203,Y,2156,0,2,3,TA,9,1,RFn,2,508,0,370,2006,262500
2527,11700,no,Corner,6,6,1968,1968,CBlock,404,304,Y,1416,1,2,3,TA,7,1,RFn,2,776,0,288,2006,179900
2528,11029,no,Corner,6,7,1968,1984,CBlock,619,435,Y,2654,1,3,4,Gd,9,1,Unf,2,619,0,287,2006,250000
2529,10400,no,Inside,6,5,1972,1972,CBlock,247,485,Y,1790,2,2,4,TA,8,1,RFn,2,484,148,147,2006,165150
2530,10140,no,Inside,7,6,1967,1967,CBlock,621,713,Y,1334,0,3,3,TA,7,0,RFn,2,477,0,319,2006,164500
2531,9600,no,Inside,7,5,1969,1969,CBlock,0,1164,Y,1164,1,1,3,TA,6,0,Unf,2,528,0,0,2006,140000
2532,9750,no,Inside,5,5,1967,1967,PConc,880,100,Y,980,0,2,3,TA,6,0,Fin,1,384,68,0,2006,135500
2533,9600,no,Corner,5,5,1968,1968,CBlock,758,293,Y,1051,0,2,3,TA,6,0,RFn,2,504,0,0,2006,142000
2534,8640,no,Inside,5,5,1968,1968,CBlock,844,56,Y,1770,1,2,4,TA,7,0,RFn,2,530,0,330,2006,155000
2535,9360,no,Inside,6,7,1968,2004,CBlock,760,216,Y,976,0,2,2,Gd,4,1,RFn,2,504,94,0,2006,157500
2536,8400,no,Inside,5,5,1968,1968,CBlock,1016,36,Y,1052,1,2,3,TA,5,0,RFn,1,288,356,0,2006,138500
2537,8400,no,Inside,5,6,1968,1968,CBlock,744,89,Y,898,0,2,3,TA,6,0,RFn,1,326,143,0,2006,140000
2538,9759,no,Inside,5,5,1966,1966,CBlock,799,252,Y,1051,0,2,3,TA,6,0,RFn,1,264,182,88,2006,124400
2539,9600,no,Inside,5,7,1967,1967,PConc,1004,137,Y,1141,0,2,3,TA,6,0,Unf,1,568,0,78,2006,158000
2540,9230,no,Corner,5,8,1965,1998,CBlock,661,203,Y,1200,1,2,1,Gd,6,0,Unf,2,884,0,64,2006,146000
2541,14803,no,CulDSac,6,5,1971,1971,CBlock,416,409,Y,1993,1,2,4,TA,8,1,RFn,2,495,0,66,2006,190000
2542,10659,no,Inside,5,6,1961,1961,CBlock,915,135,Y,1050,0,2,3,TA,6,0,Unf,1,368,0,319,2006,136500
2543,9100,no,Corner,5,5,1958,1958,CBlock,695,169,Y,864,0,2,3,TA,5,0,Unf,2,624,0,0,2006,129900
2546,8800,no,Inside,6,6,1964,1964,CBlock,553,698,Y,1251,0,2,3,TA,6,2,RFn,1,461,0,116,2006,160000
2547,10368,no,CulDSac,6,6,1964,1964,CBlock,1008,0,Y,1488,1,2,3,TA,7,1,Fin,2,430,154,60,2006,167000
2548,9350,no,Inside,5,6,1964,1964,CBlock,360,360,Y,1440,1,1,4,TA,7,1,Fin,2,480,0,272,2006,157500
2550,8973,no,Inside,5,7,1958,1991,CBlock,595,413,Y,1053,2,1,3,Ex,6,0,RFn,2,750,0,260,2006,150000
2551,10800,no,Inside,5,7,1960,1960,CBlock,632,616,Y,1248,0,2,3,TA,6,0,Unf,1,286,0,0,2006,151500
2552,8550,no,Inside,6,8,1934,1950,CBlock,574,242,Y,816,0,2,2,TA,4,1,Unf,1,240,228,40,2006,129800
2553,11425,no,Corner,5,6,1954,1954,CBlock,486,522,Y,1008,0,1,2,TA,4,1,RFn,1,275,0,120,2006,137000
2554,9724,no,Inside,5,7,1947,1950,CBlock,0,938,Y,1043,0,1,2,TA,5,1,Unf,1,273,125,48,2006,137000
2555,4712,no,Inside,4,7,1946,1950,CBlock,384,363,Y,1230,1,2,3,TA,5,0,Unf,1,305,0,120,2006,121600
2556,5900,no,Inside,4,7,1923,1958,PConc,0,440,Y,869,0,1,2,Fa,4,0,NA,0,0,0,0,2006,85500
2557,5825,no,Inside,4,5,1926,1953,PConc,0,600,Y,747,0,1,1,TA,5,0,Unf,2,528,0,32,2006,79900
2558,7438,no,Inside,5,8,1908,1991,PConc,0,504,Y,1252,0,1,3,TA,5,0,Unf,2,576,104,0,2006,127000
2559,9600,no,Inside,5,6,1961,1990,CBlock,915,336,Y,1433,0,2,3,TA,7,1,Unf,2,441,144,205,2006,161000
2560,10858,no,Corner,5,6,1952,1952,CBlock,40,1404,Y,1624,0,2,2,TA,6,1,RFn,1,240,0,364,2006,146500
2561,9600,no,Inside,5,5,1951,1951,CBlock,996,60,Y,1216,0,2,3,TA,7,0,RFn,1,280,0,0,2006,135000
2562,10680,no,Inside,5,3,1951,1951,CBlock,756,1380,N,2136,0,2,4,TA,7,0,Unf,2,528,0,30,2006,137900
2563,9490,no,Inside,6,7,1941,1950,CBlock,568,238,Y,1578,0,2,3,Fa,5,2,Unf,1,240,0,32,2006,133000
2564,9462,no,Inside,5,6,1949,1973,CBlock,0,704,Y,1728,1,1,3,TA,7,1,Unf,1,234,245,60,2006,137000
2565,9888,no,Inside,5,6,1954,1975,CBlock,486,450,Y,936,0,1,2,TA,5,0,Unf,1,240,0,160,2006,121000
2567,12700,no,Inside,6,5,1964,1964,CBlock,939,307,Y,1246,0,2,3,TA,6,2,RFn,2,441,0,69,2006,172000
2568,8500,no,Inside,5,3,1961,1961,CBlock,600,635,Y,1235,0,1,2,TA,6,0,Unf,2,480,0,0,2006,98600
2569,14200,no,Corner,7,6,1966,1966,CBlock,445,479,Y,2157,1,2,4,Gd,8,2,Fin,2,487,105,66,2006,226000
2570,9000,no,Inside,5,5,1954,1954,CBlock,812,124,Y,1128,0,1,2,TA,5,0,Unf,1,286,0,0,2006,118000
2571,25419,no,Corner,8,4,1918,1990,PConc,1220,140,Y,3112,1,3,4,Gd,8,1,Unf,2,795,0,568,2006,235000
2572,9723,no,Corner,6,7,1963,1963,CBlock,0,1008,Y,1008,0,1,2,TA,5,0,RFn,2,430,0,0,2006,135000
2574,8163,no,Inside,5,6,1959,1959,CBlock,1042,102,Y,1144,0,2,3,TA,6,1,RFn,1,796,86,0,2006,143000
2575,8400,no,Corner,5,5,1957,1957,CBlock,623,556,Y,1364,1,1,3,TA,6,1,RFn,1,331,0,60,2006,132000
2576,11600,no,Inside,6,5,1960,1960,CBlock,565,818,Y,1383,1,1,3,TA,7,0,RFn,1,292,0,45,2006,145250
2577,9610,no,Corner,6,6,1958,1958,CBlock,203,918,Y,1336,1,1,3,TA,7,1,RFn,2,488,80,0,2006,162000
2578,10000,no,Corner,5,6,1956,1956,CBlock,959,99,Y,1370,0,2,3,TA,6,1,RFn,1,300,191,120,2006,148000
2579,14850,no,Inside,5,5,1957,1957,CBlock,895,197,Y,1092,0,2,2,TA,6,1,Fin,1,299,268,122,2006,141000
2580,10152,no,Inside,6,6,1956,1994,CBlock,914,210,Y,1124,0,2,3,TA,6,1,Fin,1,353,0,533,2006,153000
2581,10011,no,Inside,5,6,1957,1996,CBlock,360,710,Y,1236,1,1,2,Gd,6,1,Unf,1,447,0,0,2006,134450
2583,8092,no,Inside,6,8,1954,2000,CBlock,824,226,Y,1050,0,2,3,Gd,6,0,RFn,1,286,0,0,2006,156000
2584,11310,no,Inside,6,5,1954,1954,CBlock,0,1367,Y,1375,0,1,2,TA,5,1,Unf,2,451,0,30,2006,140000
2585,12778,no,Inside,5,6,1952,2003,CBlock,658,350,Y,1008,0,2,2,TA,4,0,RFn,1,280,0,154,2006,139500
2586,10170,no,Corner,6,6,1951,1951,CBlock,0,216,Y,1575,1,1,2,Gd,5,1,Unf,2,400,0,0,2006,155000
2587,7700,no,Inside,5,7,1956,1956,CBlock,271,30,Y,1145,0,1,3,TA,6,0,Unf,2,684,0,0,2006,127000
2588,11050,no,Inside,5,5,1956,1956,CBlock,488,517,Y,1005,0,1,2,TA,6,1,Unf,1,319,0,288,2006,133500
2589,13600,no,Inside,5,6,1955,1955,CBlock,1056,0,Y,1056,1,2,3,TA,6,0,Fin,1,300,0,0,2006,125000
2590,15428,no,Inside,5,6,1951,1991,CBlock,741,143,Y,884,0,2,2,TA,4,0,Fin,1,270,0,195,2006,142000
2591,21299,no,Inside,7,5,1941,1963,CBlock,0,929,Y,2039,1,2,3,TA,7,3,Unf,3,791,0,90,2006,167000
2592,13300,no,Inside,5,5,1956,2001,CBlock,494,521,Y,1384,0,2,2,TA,6,0,Unf,2,896,75,323,2006,159000
2594,7500,no,Inside,6,6,1947,1950,CBlock,0,784,Y,1312,1,1,3,TA,6,0,Unf,2,649,0,28,2006,127000
2595,7000,no,Corner,6,6,1924,1950,BrkTil,617,0,Y,1310,0,2,2,TA,6,0,Unf,1,398,0,126,2006,112000
2596,10410,yes,Inside,3,8,1930,2001,PConc,0,713,Y,713,0,1,2,Gd,5,0,Unf,1,371,0,236,2006,99800
2597,5400,no,Inside,5,7,1954,2000,CBlock,415,418,Y,833,0,1,2,Gd,4,0,Unf,1,326,0,0,2006,117000
2598,5400,no,Corner,5,6,1921,1968,BrkTil,0,1073,Y,1073,0,1,2,TA,4,0,Unf,1,326,0,112,2006,108480
2599,10914,yes,Inside,3,3,1929,1950,CBlock,0,715,N,715,0,1,2,TA,4,0,Unf,2,660,0,187,2006,68000
2600,7008,no,Corner,4,8,1900,1998,BrkTil,0,448,Y,720,0,1,1,Fa,5,0,Unf,1,280,0,70,2006,86900
2601,10800,yes,Inside,5,6,1920,1950,BrkTil,821,299,Y,1130,0,2,2,TA,5,1,Unf,2,720,229,0,2006,120000
2602,7200,yes,Inside,6,8,1915,1950,CBlock,338,325,Y,1595,0,2,3,TA,7,1,Unf,2,528,49,231,2006,155500
2603,10818,yes,Inside,4,4,1910,1950,BrkTil,0,1077,Y,1760,1,1,4,TA,7,1,Unf,2,648,120,96,2006,80000
2604,10410,yes,Corner,3,4,1915,1950,PConc,0,672,Y,1214,0,1,3,TA,6,0,Unf,3,936,216,160,2006,105000
2606,10800,yes,Inside,5,8,1936,1989,CBlock,626,170,Y,1466,1,2,3,Gd,7,1,Unf,2,566,436,21,2006,170000
2607,8658,no,Inside,6,5,1965,1965,CBlock,643,445,Y,1324,0,2,3,TA,6,1,RFn,2,440,0,138,2006,160000
2608,13400,no,Inside,5,5,1966,1966,CBlock,644,380,Y,1086,0,2,3,TA,6,1,RFn,2,484,0,0,2006,159950
2609,10184,no,Inside,6,5,1963,1963,CBlock,580,503,Y,1146,1,1,3,TA,6,1,Unf,1,294,345,75,2006,165000
2610,9786,no,Inside,6,7,1962,1981,CBlock,600,312,Y,1734,1,1,3,Gd,7,1,RFn,2,440,0,128,2006,159000
2611,9510,no,Inside,6,5,1962,1985,CBlock,701,434,Y,1207,1,1,3,TA,6,0,RFn,1,264,0,240,2006,147000
2612,7800,no,Inside,5,5,1964,1964,CBlock,912,0,Y,912,0,1,2,TA,5,0,Unf,1,288,0,0,2006,115000
2613,8910,no,Corner,6,6,1959,1959,CBlock,655,0,Y,1194,1,1,3,TA,6,1,Fin,2,539,0,192,2006,159500
2614,7332,no,Inside,6,6,1959,1959,CBlock,414,450,Y,864,0,2,2,Gd,4,0,Unf,1,288,168,0,2006,120000
2615,7100,no,Corner,5,7,1957,1957,CBlock,708,108,Y,816,0,2,2,TA,5,0,Unf,1,308,0,0,2006,129900
2616,10800,no,Inside,6,6,1961,1992,CBlock,913,400,Y,1773,0,3,3,TA,6,2,RFn,2,418,355,242,2006,183000
2617,11650,no,Corner,7,5,1959,1959,Slab,0,0,Y,1472,0,2,2,Gd,5,1,Unf,2,484,0,295,2006,157500
2618,18275,no,Inside,7,8,1962,1998,CBlock,636,802,Y,2448,0,4,3,TA,9,2,RFn,2,441,520,102,2006,277500
2619,16321,no,CulDSac,5,6,1957,1997,CBlock,1277,207,Y,1600,0,2,2,TA,6,2,RFn,1,319,288,258,2006,207500
2620,12144,no,Inside,4,6,1950,1950,CBlock,455,455,Y,1521,1,1,3,Gd,6,0,Unf,1,597,199,168,2006,147500
2621,10800,no,Inside,4,4,1949,1950,CBlock,0,720,N,1192,1,1,4,TA,6,0,NA,0,0,0,0,2006,135000
2622,7200,no,Inside,5,7,1950,1950,CBlock,0,0,Y,1040,0,1,2,TA,5,0,Unf,2,625,0,0,2006,109500
2623,7200,no,Inside,4,5,1950,1950,Slab,0,0,Y,1040,0,1,2,TA,4,0,Unf,2,420,0,29,2006,109900
2624,7560,no,Inside,5,5,1959,1959,CBlock,369,671,Y,1040,0,1,3,TA,6,0,RFn,1,286,140,252,2006,133700
2629,7945,no,Inside,5,6,1959,1959,CBlock,685,465,Y,1150,0,2,3,TA,6,0,RFn,1,300,0,0,2006,141000
2630,7000,no,Inside,5,4,1961,1961,CBlock,781,369,Y,1150,0,1,3,TA,6,0,RFn,1,288,0,162,2006,146000
2631,7590,no,Inside,6,5,1966,1966,CBlock,512,148,Y,1348,1,1,3,TA,6,1,RFn,2,453,188,108,2006,155000
2632,10205,no,Inside,5,5,1962,1962,CBlock,784,141,Y,999,0,2,3,TA,6,0,Unf,1,300,150,72,2006,134500
2633,7400,no,Corner,7,6,1962,1962,CBlock,809,236,Y,1045,0,2,3,TA,6,0,Unf,2,528,0,0,2006,120000
2634,7000,no,Inside,5,6,1962,1962,CBlock,468,396,Y,864,1,1,3,TA,5,0,Unf,1,336,0,0,2006,105000
2636,9856,yes,Corner,5,8,1900,2005,PConc,0,716,Y,2014,0,2,5,TA,8,0,Unf,2,624,0,239,2006,169000
2637,9906,yes,Inside,4,4,1925,1950,CBlock,0,686,N,1328,0,1,3,TA,8,0,Unf,1,210,0,232,2006,107000
2638,9600,yes,Inside,5,6,1948,1950,CBlock,276,936,Y,1668,0,2,3,TA,6,0,Unf,1,240,0,140,2006,135000
2639,5520,no,Corner,4,6,1920,1980,PConc,284,863,N,1657,0,1,4,Fa,9,1,Unf,1,162,0,0,2006,111500
2640,9600,yes,Inside,6,8,1900,2004,BrkTil,381,399,Y,1416,1,1,3,Gd,7,0,Unf,2,400,0,24,2006,156500
2641,9600,yes,Inside,7,7,1925,1990,BrkTil,16,712,Y,1641,2,1,3,Ex,6,1,Unf,2,546,0,234,2006,178000
2642,6451,yes,Inside,7,7,1900,1970,Stone,208,504,Y,1428,0,2,4,TA,7,0,Fin,2,576,264,84,2006,139900
2643,3960,yes,Inside,7,8,1930,1950,BrkTil,0,502,N,1004,0,1,2,Gd,5,1,Unf,1,200,280,68,2006,105000
2644,5684,no,Inside,6,8,1930,2005,BrkTil,0,813,Y,813,0,1,2,Gd,5,0,Unf,1,270,0,113,2006,110000
2646,7741,yes,Inside,6,5,1924,1950,BrkTil,215,817,N,1032,0,1,2,TA,5,0,Unf,1,280,0,112,2006,108000
2647,5633,yes,Inside,5,7,1925,1950,BrkTil,0,844,Y,844,0,1,2,TA,5,0,Unf,1,216,50,204,2006,111500
2648,9000,yes,Corner,5,6,1880,1991,BrkTil,0,636,Y,1750,0,1,3,Ex,8,0,Unf,1,240,0,293,2006,124000
2649,7200,yes,Inside,4,5,1950,1950,CBlock,0,576,Y,864,0,1,2,TA,5,0,RFn,1,528,0,115,2006,105000
2650,4400,no,Inside,6,8,1920,1950,BrkTil,0,648,Y,1118,0,1,2,TA,6,0,Unf,2,440,0,0,2006,116000
2651,7614,yes,Inside,3,5,1905,1950,BrkTil,0,738,Y,1376,0,1,2,TA,7,0,Unf,1,216,0,329,2006,96900
2653,6000,no,Inside,5,7,1924,1950,PConc,0,816,Y,1566,1,1,5,Gd,7,0,Unf,2,450,24,296,2006,139000
2654,7830,no,Inside,3,5,1921,1950,BrkTil,416,76,Y,492,0,2,1,TA,3,0,Unf,1,200,0,78,2006,61500
2655,9576,no,Inside,6,7,1945,1950,CBlock,310,460,Y,1182,1,1,3,TA,5,0,Unf,1,378,0,0,2006,120000
2656,5820,no,Inside,3,8,1955,2005,CBlock,256,906,Y,1163,0,2,3,TA,6,0,Unf,1,220,142,98,2006,126175
2657,5747,no,Inside,3,4,1920,1950,PConc,0,798,Y,840,0,1,2,Fa,5,0,Unf,1,250,112,0,2006,64000
2659,9600,yes,Inside,4,2,1900,1950,BrkTil,0,1095,N,1774,0,3,4,TA,8,0,Unf,3,779,0,90,2006,87000
2660,10800,no,Inside,7,7,1914,1970,BrkTil,390,490,N,1768,1,1,2,TA,6,2,Unf,2,320,0,341,2006,163000
2661,6300,no,Corner,7,6,1910,2005,BrkTil,0,1226,Y,2104,0,2,5,TA,9,0,Unf,2,432,0,429,2006,155000
2662,5000,no,Corner,5,4,1900,1950,BrkTil,0,540,N,1440,0,1,3,TA,6,0,Unf,1,352,0,77,2006,79000
2663,8850,no,Corner,7,6,1916,1950,BrkTil,0,815,Y,1690,0,1,3,TA,7,1,Unf,1,225,0,330,2006,144000
2664,3600,yes,Inside,6,7,1910,1993,CBlock,0,684,N,1368,0,1,3,TA,7,0,Unf,1,216,0,158,2006,114504
2665,7200,no,Corner,7,7,1920,1950,BrkTil,0,596,Y,1762,1,2,4,Gd,8,0,Unf,2,576,36,221,2006,157000
2666,11340,no,Corner,6,5,1923,1950,BrkTil,0,1200,Y,1200,0,1,4,TA,7,0,Unf,1,312,0,228,2006,125000
2667,22950,no,Inside,10,9,1892,1993,BrkTil,0,1107,Y,3608,1,2,4,Ex,12,2,Unf,3,840,0,670,2006,475000
2669,9750,yes,Inside,5,5,1958,1958,CBlock,0,960,Y,960,0,1,3,TA,5,0,Unf,2,624,0,0,2006,125000
2670,4761,no,Corner,3,3,1918,1950,BrkTil,0,1020,N,1020,0,1,2,Fa,5,0,NA,0,0,0,105,2006,64500
2671,7446,no,Corner,4,5,1941,1950,CBlock,266,522,Y,788,0,1,2,TA,4,2,NA,0,0,0,0,2006,100000
2672,6435,no,Inside,6,5,1939,1950,BrkTil,0,972,Y,1577,0,1,3,Fa,6,1,Unf,1,312,0,0,2006,140200
2673,11737,no,Inside,6,7,1924,1996,BrkTil,0,848,N,1827,0,1,2,TA,9,1,Unf,1,240,27,78,2006,202500
2674,5000,no,Corner,6,7,1947,1950,CBlock,399,605,Y,1664,0,2,3,TA,7,2,Unf,2,420,0,60,2006,159000
2676,6240,no,Inside,6,6,1934,1950,PConc,0,816,Y,1176,0,1,3,TA,6,1,Unf,2,528,112,0,2006,114500
2677,6240,no,Inside,5,4,1936,1950,BrkTil,0,896,Y,1344,0,1,3,TA,7,0,Unf,1,240,200,114,2006,115000
2678,6120,no,Inside,3,5,1930,1950,CBlock,347,381,Y,1162,0,2,3,TA,6,0,Unf,1,258,0,24,2006,75000
2679,6120,no,Inside,5,7,1925,1950,BrkTil,489,279,N,1015,0,1,3,TA,6,0,Unf,1,450,0,232,2006,88000
2680,6240,no,Inside,4,5,1947,1950,Slab,0,0,N,912,0,1,2,TA,3,0,NA,0,0,0,0,2006,80500
2681,6240,no,Inside,5,6,1928,1950,BrkTil,0,1042,Y,1576,0,1,3,TA,8,1,Unf,1,225,0,0,2006,149000
2682,6120,no,Inside,5,7,1930,1984,BrkTil,0,741,Y,1324,0,1,3,Gd,7,0,Unf,1,180,0,55,2006,110000
2683,6000,no,Inside,6,6,1925,1980,BrkTil,397,706,Y,1103,0,1,2,Gd,5,1,Unf,2,440,166,120,2006,110500
2684,6000,no,Inside,5,7,1921,1950,CBlock,616,0,Y,616,0,1,2,TA,4,0,Unf,1,205,0,129,2006,89000
2685,6380,no,Inside,5,6,1922,1950,BrkTil,0,993,Y,1048,0,1,2,TA,5,1,Unf,1,280,0,116,2006,113000
2686,11672,yes,Inside,5,5,1925,1950,BrkTil,0,816,Y,816,0,1,2,TA,4,0,Unf,1,210,168,112,2006,109000
2687,33120,no,Inside,6,5,1962,1962,CBlock,0,1595,Y,2486,0,2,5,TA,8,1,Unf,2,576,0,0,2006,220000
2689,5310,no,Corner,6,8,1910,2003,CBlock,0,485,Y,1635,0,1,2,Gd,5,0,Unf,1,255,394,0,2006,117000
2690,4118,yes,Corner,4,4,1941,1950,CBlock,0,693,N,693,0,1,2,Fa,4,0,NA,0,0,0,20,2006,52500
2691,10320,yes,Inside,4,5,1924,1950,BrkTil,0,596,Y,1430,0,2,3,Fa,7,0,Unf,2,370,218,210,2006,107000
2692,7518,no,FR3,5,8,1910,2004,BrkTil,0,396,Y,1330,0,1,3,TA,7,0,Unf,1,390,0,117,2006,116500
2693,9000,no,Inside,5,4,1919,1950,BrkTil,0,610,N,819,0,1,2,Gd,4,0,NA,0,0,0,0,2006,72000
